overdose_type,overdose_type_num,deathsper100k,demographic_name,demographic_detail,demographic_detail_num,year,age_group,estimate
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2001,All ages,5.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2002,All ages,6.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2003,All ages,7.0
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2004,All ages,7.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2005,All ages,8.0
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2006,All ages,9.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2007,All ages,10.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2008,All ages,10.8
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2009,All ages,11.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2010,All ages,11.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2011,All ages,12.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2012,All ages,12.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2013,All ages,13.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2014,All ages,15.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2015,All ages,18.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2016,All ages,23.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2017,All ages,26.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: White,5.2,2018,All ages,25.0
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,1999,All ages,5.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2000,All ages,5.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2001,All ages,5.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2002,All ages,5.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2003,All ages,5.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2004,All ages,4.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2005,All ages,4.8
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2006,All ages,6.2
any opioid,1,crude,age group,Under 15 years,1.1,2002,Under 15 years,0.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2007,All ages,4.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2008,All ages,4.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2009,All ages,4.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2010,All ages,4.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2011,All ages,4.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2012,All ages,5.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2013,All ages,6.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2014,All ages,7.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2015,All ages,9.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2016,All ages,15.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2017,All ages,19.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2018,All ages,21.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,1999,All ages,3.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2000,All ages,3.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2001,All ages,3.8
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2002,All ages,5.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2003,All ages,6.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2004,All ages,8.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2005,All ages,7.8
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2006,All ages,9.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2007,All ages,8.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2008,All ages,11.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2009,All ages,15.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2010,All ages,10.0
any opioid,1,crude,age group,Under 15 years,1.1,2003,Under 15 years,0.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2011,All ages,11.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2012,All ages,12.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2013,All ages,11.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2014,All ages,15.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2015,All ages,14.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2016,All ages,16.1
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2017,All ages,19.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2018,All ages,18.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,1999,All ages,0.0
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2000,All ages,0.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2001,All ages,0.4
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2002,All ages,0.8
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2003,All ages,0.5
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2004,All ages,0.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2005,All ages,0.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2006,All ages,0.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2007,All ages,0.6
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2008,All ages,0.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2009,All ages,0.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2010,All ages,0.9
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2011,All ages,1.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2012,All ages,1.2
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2013,All ages,1.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2014,All ages,1.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2015,All ages,1.7
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2016,All ages,2.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2017,All ages,2.3
any opioid,1,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2018,All ages,2.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,1999,All ages,1.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2000,All ages,0.8
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2001,All ages,1.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2002,All ages,1.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2003,All ages,1.3
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2004,All ages,1.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2005,All ages,1.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2006,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2007,All ages,1.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2008,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2009,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2010,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2011,All ages,1.9
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2012,All ages,1.9
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2013,All ages,2.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2014,All ages,2.3
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2015,All ages,2.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2016,All ages,3.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2017,All ages,3.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2018,All ages,3.3
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,1999,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2000,All ages,1.8
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2001,All ages,2.2
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2002,All ages,3.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2003,All ages,3.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2004,All ages,3.9
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2005,All ages,4.3
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2006,All ages,4.9
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2007,All ages,5.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2008,All ages,5.7
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2009,All ages,6.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2010,All ages,6.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2011,All ages,7.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2012,All ages,7.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2013,All ages,7.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2014,All ages,8.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2015,All ages,9.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2016,All ages,11.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2017,All ages,12.7
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2018,All ages,12.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,1999,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2000,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2001,All ages,1.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2002,All ages,2.0
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2003,All ages,2.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2004,All ages,2.1
any opioid,1,crude,age group,Under 15 years,1.1,2004,Under 15 years,0.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2005,All ages,2.2
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2006,All ages,2.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2007,All ages,2.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2008,All ages,2.4
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2009,All ages,2.5
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2010,All ages,2.6
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2011,All ages,2.7
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2012,All ages,2.9
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2013,All ages,3.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2014,All ages,3.7
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2015,All ages,4.1
any opioid,1,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2016,All ages,6.1
